source_id,filename,source_path,title,isbn,first_author,main_category,sub_category,status,destination_path,notes,updated_at,copy_status
SRC-000332,dokumen.pub_introduction-to-analysis-in-several-variables-advanced-calculus-pure-and-applied-undergraduate-texts-9781470456696-9781470460167-2020009735.pdf,D:\Readings\Analysis\pde\dokumen.pub_introduction-to-analysis-in-several-variables-advanced-calculus-pure-and-applied-undergraduate-texts-9781470456696-9781470460167-2020009735.pdf,Introduction to Analysis in Several Variables,9781470456696,Michael E. Taylor;,04-topology-and-geometry,differential-geometry,pending,,classifier=differential-geometry | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000333,dokumen.pub_introduction-to-analysis-pure-and-applied-undergraduate-texts-5th-revised-0821847872-9780821847879 (1).pdf,D:\Readings\Analysis\pde\dokumen.pub_introduction-to-analysis-pure-and-applied-undergraduate-texts-5th-revised-0821847872-9780821847879 (1).pdf,dokumen.pub introduction-to-analysis-pure-and-applied-undergraduate-texts-5th-revised-0821847872-9780821847879 (1),9780821847879,,03-analysis,real-analysis,pending,,classifier=real-analysis | flags=ambiguous_subject,2026-06-26T00:22:25+00:00,
SRC-000335,dokumen.pub_introduction-to-calculus-and-classical-analysis-undergraduate-texts-in-mathematics-0387693157-9780387693156-0387693165-9780387693163.pdf,D:\Readings\Analysis\pde\dokumen.pub_introduction-to-calculus-and-classical-analysis-undergraduate-texts-in-mathematics-0387693157-9780387693156-0387693165-9780387693163.pdf,dokumen.pub introduction-to-calculus-and-classical-analysis-undergraduate-texts-in-mathematics-0387693157-9780387693156-0387693165-9780387693163,9780387693156,,03-analysis,calculus,pending,,classifier=calculus,2026-06-26T00:22:25+00:00,
SRC-000336,dokumen.pub_introduction-to-differential-geometry-and-riemannian-geometry-0802015018-9780802015013.pdf,D:\Readings\Analysis\pde\dokumen.pub_introduction-to-differential-geometry-and-riemannian-geometry-0802015018-9780802015013.pdf,dokumen.pub introduction-to-differential-geometry-and-riemannian-geometry-0802015018-9780802015013,0802015018,C. CECILIA KRIEGER,04-topology-and-geometry,differential-geometry,pending,,classifier=differential-geometry,2026-06-26T00:22:25+00:00,
SRC-000337,dokumen.pub_introduction-to-differential-geometry-and-riemannian-geometry-9781487589448.pdf,D:\Readings\Analysis\pde\dokumen.pub_introduction-to-differential-geometry-and-riemannian-geometry-9781487589448.pdf,dokumen.pub introduction-to-differential-geometry-and-riemannian-geometry-9781487589448,0802015018,C. CECILIA KRIEGER,04-topology-and-geometry,differential-geometry,pending,,classifier=differential-geometry,2026-06-26T00:22:25+00:00,
SRC-000338,dokumen.pub_introduction-to-topology-pure-and-applied-0131848690-9780131848696.pdf,D:\Readings\Analysis\pde\dokumen.pub_introduction-to-topology-pure-and-applied-0131848690-9780131848696.pdf,dokumen.pub introduction-to-topology-pure-and-applied-0131848690-9780131848696,,"Colin Adams, Robert Franzosa",04-topology-and-geometry,point-set-topology,pending,,classifier=topology,2026-06-26T00:22:25+00:00,
SRC-000339,dokumen.pub_involutive-category-theory-9783030612023-9783030612030.pdf,D:\Readings\Analysis\pde\dokumen.pub_involutive-category-theory-9783030612023-9783030612030.pdf,dokumen.pub involutive-category-theory-9783030612023-9783030612030,9783030612023,,00-foundations,category-theory,pending,,classifier=category-theory,2026-06-26T00:22:25+00:00,
SRC-000340,dokumen.pub_linear-algebra-the-sally-series-pure-and-applied-undergraduate-texts-57-1470469863-9781470469863.pdf,D:\Readings\Analysis\pde\dokumen.pub_linear-algebra-the-sally-series-pure-and-applied-undergraduate-texts-57-1470469863-9781470469863.pdf,Linear Algebra,9781470469863,"Dillon, Meighan I.;",01-algebra,linear-algebra,pending,,classifier=linear-algebra,2026-06-26T00:22:25+00:00,
SRC-000341,dokumen.pub_logic-and-set-theory.pdf,D:\Readings\Analysis\pde\dokumen.pub_logic-and-set-theory.pdf,dokumen.pub logic-and-set-theory,,Dexter Chua,00-foundations,set-theory,pending,,classifier=set-theory,2026-06-26T00:22:25+00:00,
SRC-000342,dokumen.pub_manifolds-vector-fields-and-differential-forms-9783031254086-9783031254093 (1).pdf,D:\Readings\Analysis\pde\dokumen.pub_manifolds-vector-fields-and-differential-forms-9783031254086-9783031254093 (1).pdf,dokumen.pub manifolds-vector-fields-and-differential-forms-9783031254086-9783031254093 (1),9783031254086,,04-topology-and-geometry,differential-geometry,pending,,classifier=differential-geometry,2026-06-26T00:22:25+00:00,
SRC-000344,dokumen.pub_measure-probability-and-functional-analysis-1nbsped-9783031840661-9783031840678.pdf,D:\Readings\Analysis\pde\dokumen.pub_measure-probability-and-functional-analysis-1nbsped-9783031840661-9783031840678.pdf,"Measure, Probability and Functional Analysis",9783031840661,,06-probability-statistics-and-information,probability-theory,pending,,classifier=probability,2026-06-26T00:22:25+00:00,
SRC-000345,dokumen.pub_multivariable-calculus-8thnbsped-978-1305266643.pdf,D:\Readings\Analysis\pde\dokumen.pub_multivariable-calculus-8thnbsped-978-1305266643.pdf,dokumen.pub multivariable-calculus-8thnbsped-978-1305266643,9781285741550,ISBN,03-analysis,calculus,pending,,classifier=calculus,2026-06-26T00:22:25+00:00,
SRC-000346,dokumen.pub_nonlinear-ordinary-differential-equations-analytical-approximation-and-numerical-methods-1.pdf,D:\Readings\Analysis\pde\dokumen.pub_nonlinear-ordinary-differential-equations-analytical-approximation-and-numerical-methods-1.pdf,dokumen.pub nonlinear-ordinary-differential-equations-analytical-approximation-and-numerical-methods-1,9788132228103,Springer Nature The,03-analysis,functional-analysis,pending,,classifier=functional-analysis | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000347,dokumen.pub_partial-differential-equations-i-basic-theory-3nbsped-9783031338588-9783031338595 (1).pdf,D:\Readings\Analysis\pde\dokumen.pub_partial-differential-equations-i-basic-theory-3nbsped-9783031338588-9783031338595 (1).pdf,dokumen.pub partial-differential-equations-i-basic-theory-3nbsped-9783031338588-9783031338595 (1),9783031338588,,04-topology-and-geometry,differential-geometry,pending,,classifier=differential-geometry,2026-06-26T00:22:25+00:00,
SRC-000349,dokumen.pub_partial-differential-equations-ii-qualitative-studies-of-linear-equations-3nbsped-9783031336997-9783031337000 (1).pdf,D:\Readings\Analysis\pde\dokumen.pub_partial-differential-equations-ii-qualitative-studies-of-linear-equations-3nbsped-9783031336997-9783031337000 (1).pdf,dokumen.pub partial-differential-equations-ii-qualitative-studies-of-linear-equations-3nbsped-9783031336997-9783031337000 (1),9783031336997,,05-differential-equations-and-dynamical-systems,partial-differential-equations,pending,,classifier=partial-differential-equations | flags=ambiguous_subject,2026-06-26T00:22:25+00:00,
SRC-000351,dokumen.pub_partial-differential-equations-iii-nonlinear-equations-3nbsped-9783031339271-9783031339288 (1).pdf,D:\Readings\Analysis\pde\dokumen.pub_partial-differential-equations-iii-nonlinear-equations-3nbsped-9783031339271-9783031339288 (1).pdf,dokumen.pub partial-differential-equations-iii-nonlinear-equations-3nbsped-9783031339271-9783031339288 (1),9783031339271,,04-topology-and-geometry,differential-geometry,pending,,classifier=differential-geometry | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000353,dokumen.pub_probability-theory-and-stochastic-processes-9783030401825-9783030401832.pdf,D:\Readings\Analysis\pde\dokumen.pub_probability-theory-and-stochastic-processes-9783030401825-9783030401832.pdf,dokumen.pub probability-theory-and-stochastic-processes-9783030401825-9783030401832,9783030401825,swf,06-probability-statistics-and-information,probability-theory,pending,,classifier=probability,2026-06-26T00:22:25+00:00,
SRC-000354,dokumen.pub_proof-theory-1nbsped-9783832589998-9783832533038.pdf,D:\Readings\Analysis\pde\dokumen.pub_proof-theory-1nbsped-9783832589998-9783832533038.pdf,Proof Theory,9783832533038,"Jervell, Herman Ruge;",00-foundations,mathematical-logic,pending,,classifier=logic-model-theory,2026-06-26T00:22:25+00:00,
SRC-000355,dokumen.pub_proof-theory-and-algebra-in-logic-1st-ed-2019-978-981-13-7996-3-978-981-13-7997-0.pdf,D:\Readings\Analysis\pde\dokumen.pub_proof-theory-and-algebra-in-logic-1st-ed-2019-978-981-13-7996-3-978-981-13-7997-0.pdf,dokumen.pub proof-theory-and-algebra-in-logic-1st-ed- -978-981-13-7996-3-978-981-13-7997-0,9789811379963,0014323,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory,2026-06-26T00:22:25+00:00,
SRC-000356,dokumen.pub_real-and-functional-analysis-9783030382186-9783030382193.pdf,D:\Readings\Analysis\pde\dokumen.pub_real-and-functional-analysis-9783030382186-9783030382193.pdf,dokumen.pub real-and-functional-analysis-9783030382186-9783030382193,9783030382186,,04-topology-and-geometry,point-set-topology,pending,,classifier=topology | flags=ambiguous_subject,2026-06-26T00:22:25+00:00,
SRC-000357,dokumen.pub_real-and-functional-analysis-moscow-lectures-4-band-4-1nbsped-3030382184-9783030382186.pdf,D:\Readings\Analysis\pde\dokumen.pub_real-and-functional-analysis-moscow-lectures-4-band-4-1nbsped-3030382184-9783030382186.pdf,dokumen.pub real-and-functional-analysis-moscow-lectures-4-band-4-1nbsped-3030382184-9783030382186,9783030382186,,04-topology-and-geometry,point-set-topology,pending,,classifier=topology | flags=ambiguous_subject,2026-06-26T00:22:25+00:00,
SRC-000358,dokumen.pub_reverse-mathematics-proofs-from-the-inside-out-9781400889037.pdf,D:\Readings\Analysis\pde\dokumen.pub_reverse-mathematics-proofs-from-the-inside-out-9781400889037.pdf,dokumen.pub reverse-mathematics-proofs-from-the-inside-out-9781400889037,,John Stillwell Requests,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000359,dokumen.pub_riemannian-geometry-2nbsped-2006923825-0387292462-9780387292465-0387294031.pdf,D:\Readings\Analysis\pde\dokumen.pub_riemannian-geometry-2nbsped-2006923825-0387292462-9780387292465-0387294031.pdf,dokumen.pub riemannian-geometry-2nbsped-2006923825-0387292462-9780387292465-0387294031,9780387292465,,04-topology-and-geometry,differential-geometry,pending,,classifier=differential-geometry,2026-06-26T00:22:25+00:00,
SRC-000360,dokumen.pub_set-theory-and-foundations-of-mathematics-an-introduction-to-mathematical-logic-vol-i-set-theory-2nbsped-9811297835-9789811297830 (1).pdf,D:\Readings\Analysis\pde\dokumen.pub_set-theory-and-foundations-of-mathematics-an-introduction-to-mathematical-logic-vol-i-set-theory-2nbsped-9811297835-9789811297830 (1).pdf,dokumen.pub set-theory-and-foundations-of-mathematics-an-introduction-to-mathematical-logic-vol-i-set-theory-2nbsped-9811297835-9789811297830 (1),9789811297830,"Douglas Cenzer, Christopher Porter & Jindřich Zapletal",00-foundations,mathematical-logic,pending,,classifier=logic-model-theory,2026-06-26T00:22:25+00:00,
SRC-000361,dokumen.pub_set-theory-with-an-introduction-to-descriptive-set-theory-second.pdf,D:\Readings\Analysis\pde\dokumen.pub_set-theory-with-an-introduction-to-descriptive-set-theory-second.pdf,dokumen.pub set-theory-with-an-introduction-to-descriptive-set-theory-second,,,11-reference-and-miscellaneous,uncategorized,pending,,classifier=unknown | flags=manual_subject_review;missing_toc;needs_ocr;unknown_subject,2026-06-26T00:22:25+00:00,
SRC-000362,dokumen.pub_tasty-bits-of-several-complex-variables-x-8763177.pdf,D:\Readings\Analysis\pde\dokumen.pub_tasty-bits-of-several-complex-variables-x-8763177.pdf,Tasty Bits of Several Complex Variables,,Jiří Lebl,03-analysis,calculus,pending,,classifier=calculus | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000363,dokumen.pub_temporal-type-theory-a-topos-theoretic-approach-to-systems-and-behavior-1st-ed-978-3-030-00703-4-978-3-030-00704-1.pdf,D:\Readings\Analysis\pde\dokumen.pub_temporal-type-theory-a-topos-theoretic-approach-to-systems-and-behavior-1st-ed-978-3-030-00703-4-978-3-030-00704-1.pdf,dokumen.pub temporal-type-theory-a-topos-theoretic-approach-to-systems-and-behavior-1st-ed-978-3-030-00703-4-978-3-030-00704-1,9783030007034,,05-differential-equations-and-dynamical-systems,ordinary-differential-equations,pending,,classifier=ode-dynamical-systems,2026-06-26T00:22:25+00:00,
SRC-000364,dokumen.pub_the-tools-of-mathematical-reasoning-pure-and-applied-undergraduate-texts-1470428997-9781470428990 (1).pdf,D:\Readings\Analysis\pde\dokumen.pub_the-tools-of-mathematical-reasoning-pure-and-applied-undergraduate-texts-1470428997-9781470428990 (1).pdf,The tools of mathematical reasoning,9781470428990,Tamara J. Lakins,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000366,dokumen.pub_the-volume-of-vector-fields-on-riemannian-manifolds-main-results-and-open-problems-9783031368561-9783031368578.pdf,D:\Readings\Analysis\pde\dokumen.pub_the-volume-of-vector-fields-on-riemannian-manifolds-main-results-and-open-problems-9783031368561-9783031368578.pdf,The Volume of Vector Fields on Riemannian Manifolds,9783031368561,Scopus,04-topology-and-geometry,differential-geometry,pending,,classifier=differential-geometry,2026-06-26T00:22:25+00:00,
SRC-000367,dokumen.pub_undergraduate-texts-in-mathematics-complex-analysis-third-edition-9781441972873.pdf,D:\Readings\Analysis\pde\dokumen.pub_undergraduate-texts-in-mathematics-complex-analysis-third-edition-9781441972873.pdf,dokumen.pub undergraduate-texts-in-mathematics-complex-analysis-third-edition-9781441972873,9781441972873,,03-analysis,complex-analysis,pending,,classifier=complex-analysis,2026-06-26T00:22:25+00:00,
SRC-000368,dokumen.pub_understanding-data-2nbsped-0802028772-0802073824-033509662x-9780335096626.pdf,D:\Readings\Analysis\pde\dokumen.pub_understanding-data-2nbsped-0802028772-0802073824-033509662x-9780335096626.pdf,dokumen.pub understanding-data-2nbsped-0802028772-0802073824-033509662x-9780335096626,0802028772,University,11-reference-and-miscellaneous,uncategorized,pending,,classifier=unknown | flags=manual_subject_review;unknown_subject,2026-06-26T00:22:25+00:00,
SRC-000369,dokumen.pub_vector-analysis-versus-vector-calculus.pdf,D:\Readings\Analysis\pde\dokumen.pub_vector-analysis-versus-vector-calculus.pdf,dokumen.pub vector-analysis-versus-vector-calculus,9781461421993,,03-analysis,calculus,pending,,classifier=calculus,2026-06-26T00:22:25+00:00,
SRC-000370,dokumen.pub_vector-calculus-and-differential-equations.pdf,D:\Readings\Analysis\pde\dokumen.pub_vector-calculus-and-differential-equations.pdf,dokumen.pub vector-calculus-and-differential-equations,,ALBERT G. FADELL Associate Professor,03-analysis,calculus,pending,,classifier=calculus,2026-06-26T00:22:25+00:00,
SRC-000371,dokumen.pub_vectors-and-functions-of-several-variables-2023nbsped-9819929342-9789819929344.pdf,D:\Readings\Analysis\pde\dokumen.pub_vectors-and-functions-of-several-variables-2023nbsped-9819929342-9789819929344.pdf,dokumen.pub vectors-and-functions-of-several-variables-2023nbsped-9819929342-9789819929344,9789819929344,,03-analysis,calculus,pending,,classifier=calculus,2026-06-26T00:22:25+00:00,
SRC-000372,dokumen.pub_vectors-pure-and-applied-a-general-introduction-to-linear-algebra.pdf,D:\Readings\Analysis\pde\dokumen.pub_vectors-pure-and-applied-a-general-introduction-to-linear-algebra.pdf,dokumen.pub vectors-pure-and-applied-a-general-introduction-to-linear-algebra,9781107033566,T. W. Körner,01-algebra,linear-algebra,pending,,classifier=linear-algebra,2026-06-26T00:22:25+00:00,
SRC-000373,Elementary Numerical Analysis  Atkinson.pdf,D:\Readings\Analysis\pde\Elementary Numerical Analysis  Atkinson.pdf,Elementary Numerical Analysis Atkinson,0471624896,John Wiley,08-applied-and-computational-mathematics,numerical-analysis,pending,,classifier=numerical-analysis,2026-06-26T00:22:25+00:00,
SRC-000374,Enderton1977ElementsOfSetTheory.pdf,D:\Readings\Analysis\pde\Enderton1977ElementsOfSetTheory.pdf,Enderton1977ElementsOfSetTheory,,,11-reference-and-miscellaneous,uncategorized,pending,,classifier=unknown | flags=manual_subject_review;missing_toc;needs_ocr;unknown_subject,2026-06-26T00:22:25+00:00,
SRC-000375,Finite_Vector_Spaces-Halmos_scan.pdf,D:\Readings\Analysis\pde\Finite_Vector_Spaces-Halmos_scan.pdf,Finite Vector Spaces-Halmos scan,,,01-algebra,linear-algebra,pending,,classifier=linear-algebra | flags=manual_subject_review;missing_toc;needs_ocr,2026-06-26T00:22:25+00:00,
SRC-000376,Functional Analysis - Kesavan.pdf,D:\Readings\Analysis\pde\Functional Analysis - Kesavan.pdf,Functional Analysis,9788195196135,Kesavan,03-analysis,functional-analysis,pending,,classifier=functional-analysis,2026-06-26T00:22:25+00:00,
SRC-000377,Gentzen_Sequent_Calculus_for_Possibilistic_Reasoni.pdf,D:\Readings\Analysis\pde\Gentzen_Sequent_Calculus_for_Possibilistic_Reasoni.pdf,Gentzen Sequent Calculus for Possibilistic Reasoni,,,03-analysis,calculus,pending,,classifier=calculus | flags=ambiguous_subject;manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000378,Grafakos_Classical_Fourier_Analysis (2).pdf,D:\Readings\Analysis\pde\Grafakos_Classical_Fourier_Analysis (2).pdf,Grafakos Classical Fourier Analysis (2),9781493911936,,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000380,Information Modelling  A Pragmatic Approach  .pdf,D:\Readings\Analysis\pde\Information Modelling  A Pragmatic Approach  .pdf,Information Modelling A Pragmatic Approach,9783030988043,,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | flags=manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000381,intro_analysis.pdf,D:\Readings\Analysis\pde\intro_analysis.pdf,intro analysis,,,03-analysis,real-analysis,pending,,classifier=real-analysis,2026-06-26T00:22:25+00:00,
SRC-000382,Introduction to Differential Geometry Robbin.pdf,D:\Readings\Analysis\pde\Introduction to Differential Geometry Robbin.pdf,Introduction to Differential Geometry Robbin,,,04-topology-and-geometry,differential-geometry,pending,,classifier=differential-geometry,2026-06-26T00:22:25+00:00,
SRC-000383,Introduction to Partial Differential Equations - 3rd - Rao.pdf,D:\Readings\Analysis\pde\Introduction to Partial Differential Equations - 3rd - Rao.pdf,Introduction to Partial Differential Equations,9788120342224,Rao,05-differential-equations-and-dynamical-systems,partial-differential-equations,pending,,classifier=partial-differential-equations,2026-06-26T00:22:25+00:00,
SRC-000384,Introduction to Partial Differential Equations - Herman.pdf,D:\Readings\Analysis\pde\Introduction to Partial Differential Equations - Herman.pdf,Introduction to Partial Differential Equations,,Herman,05-differential-equations-and-dynamical-systems,partial-differential-equations,pending,,classifier=partial-differential-equations,2026-06-26T00:22:25+00:00,
SRC-000386,Introduction to Partial Differential Equations with Applications - Zachmanoglou.pdf,D:\Readings\Analysis\pde\Introduction to Partial Differential Equations with Applications - Zachmanoglou.pdf,Introduction to Partial Differential Equations with Applications,0486652513,Zachmanoglou,05-differential-equations-and-dynamical-systems,partial-differential-equations,pending,,classifier=partial-differential-equations | local_bib=volume-vi-algebra | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000387,IntroIntervAn.pdf,D:\Readings\Analysis\pde\IntroIntervAn.pdf,IntroIntervAn,9780898716696,Siegfried M. Rump,03-analysis,calculus,pending,,classifier=calculus | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000389,lecture_Gentzen.pdf,D:\Readings\Analysis\pde\lecture_Gentzen.pdf,lecture Gentzen,,Stepan Kuznetsov University,11-reference-and-miscellaneous,uncategorized,pending,,classifier=unknown | flags=manual_subject_review;missing_toc;unknown_subject,2026-06-26T00:22:25+00:00,
SRC-000390,logic a brief course - mundici.pdf,D:\Readings\Analysis\pde\logic a brief course - mundici.pdf,logic a brief course,9788847023604,mundici,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory,2026-06-26T00:22:25+00:00,
SRC-000391,Maddux1991.pdf,D:\Readings\Analysis\pde\Maddux1991.pdf,The Origin of Relation Algebras in the Development and Axiomatization of the Calculus of Relations,,Augustus De Morgan,03-analysis,calculus,pending,,classifier=calculus | flags=manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000392,Math126_notes.pdf,D:\Readings\Analysis\pde\Math126_notes.pdf,Math126 notes,,,03-analysis,calculus,pending,,classifier=calculus | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000393,"Morris W. Hirsch, Stephen Smale and Robert L. Devaney (Auth.) - Differential Equations, Dynamical Systems, and an Introduction to Chaos-Academic Press (2012).pdf","D:\Readings\Analysis\pde\Morris W. Hirsch, Stephen Smale and Robert L. Devaney (Auth.) - Differential Equations, Dynamical Systems, and an Introduction to Chaos-Academic Press (2012).pdf","Morris W. Hirsch, Stephen Smale and Robert L. Devaney (Auth.) - Differential Equations, Dynamical Systems, and an Introduction to Chaos-Academic Press ( )",9780123820105,4<8=8AB@0B>@,05-differential-equations-and-dynamical-systems,ordinary-differential-equations,pending,,classifier=ode-dynamical-systems | flags=missing_toc,2026-06-26T00:22:25+00:00,
SRC-000394,number-theory.pdf,D:\Readings\Analysis\pde\number-theory.pdf,number-theory,0521465184,J. Roger Hindley,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory,2026-06-26T00:22:25+00:00,
SRC-000395,"Numerical Solution of Partial Differetial Equations 2nd ed - K. Morton, D. Mayers (Cambridge, 2005) WW.pdf","D:\Readings\Analysis\pde\Numerical Solution of Partial Differetial Equations 2nd ed - K. Morton, D. Mayers (Cambridge, 2005) WW.pdf","Numerical Solution of Partial Differetial Equations - K. Morton, D. Mayers (Cambridge, ) WW",9780521607933,K.W.Morton and D.F.Mayers,08-applied-and-computational-mathematics,numerical-analysis,pending,,classifier=numerical-analysis | flags=ambiguous_subject,2026-06-26T00:22:25+00:00,
SRC-000396,numerical_book.pdf,D:\Readings\Analysis\pde\numerical_book.pdf,numerical book,,,01-algebra,linear-algebra,pending,,classifier=linear-algebra,2026-06-26T00:22:25+00:00,
SRC-000397,On Tarskis Axiomatic Foundations of the Calculus of Relations.pdf,D:\Readings\Analysis\pde\On Tarskis Axiomatic Foundations of the Calculus of Relations.pdf,On Tarski's Axiomatic Foundations of the Calculus of Relations,,"Hajnal Andréka, Steven Givant, Peter Jipsen, and István Németi",03-analysis,calculus,pending,,classifier=calculus | flags=manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000398,padic.pdf,D:\Readings\Analysis\pde\padic.pdf,padic,,Andrew Sutherland Lemma,11-reference-and-miscellaneous,uncategorized,pending,,classifier=unknown | flags=manual_subject_review;missing_toc;unknown_subject,2026-06-26T00:22:25+00:00,
SRC-000399,Partial Differential Equationas - Ivrii.pdf,D:\Readings\Analysis\pde\Partial Differential Equationas - Ivrii.pdf,Partial Differential Equations,,Ivrii,05-differential-equations-and-dynamical-systems,partial-differential-equations,pending,,classifier=partial-differential-equations,2026-06-26T00:22:25+00:00,
SRC-000401,Partial Differential Equations An Introduction - Strauss.pdf,D:\Readings\Analysis\pde\Partial Differential Equations An Introduction - Strauss.pdf,Partial Differential Equations An Introduction,9780470054567,Strauss,05-differential-equations-and-dynamical-systems,ordinary-differential-equations,pending,,classifier=ode-dynamical-systems | local_bib=volume-vi-algebra | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000403,partial-differential-equations-by-evans.pdf,D:\Readings\Analysis\pde\partial-differential-equations-by-evans.pdf,partial-differential-equations-by-evans,,ash,11-reference-and-miscellaneous,uncategorized,pending,,classifier=unknown | flags=manual_subject_review;missing_toc;needs_ocr;unknown_subject,2026-06-26T00:22:25+00:00,
SRC-000406,peano.pdf,D:\Readings\Analysis\pde\peano.pdf,peano,,,11-reference-and-miscellaneous,uncategorized,pending,,classifier=unknown | flags=manual_subject_review;missing_toc;unknown_subject,2026-06-26T00:22:25+00:00,
SRC-000407,REAL ANALYSIS   Theory of Measure and Integration - Yeh.pdf,D:\Readings\Analysis\pde\REAL ANALYSIS   Theory of Measure and Integration - Yeh.pdf,REAL ANALYSIS Theory of Measure and Integration,9789814578530,Yeh,03-analysis,real-analysis,pending,,classifier=real-analysis,2026-06-26T00:22:25+00:00,
SRC-000408,Real_Variables.pdf,D:\Readings\Analysis\pde\Real_Variables.pdf,Real Variables,,Bers,03-analysis,functional-analysis,pending,,classifier=functional-analysis,2026-06-26T00:22:25+00:00,
SRC-000409,sequent-calculus.pdf,D:\Readings\Analysis\pde\sequent-calculus.pdf,sequent-calculus,,OLP,03-analysis,calculus,pending,,classifier=calculus | flags=missing_toc,2026-06-26T00:22:25+00:00,
SRC-000410,Set Theory for Category Theory - Shulman.pdf,D:\Readings\Analysis\pde\Set Theory for Category Theory - Shulman.pdf,Set Theory for Category Theory,,Shulman,00-foundations,category-theory,pending,,classifier=category-theory | local_bib=volume-viii-applied-methods | flags=manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000411,Set-Theory-Chap4.pdf,D:\Readings\Analysis\pde\Set-Theory-Chap4.pdf,Set-Theory-Chap4,,Gary M Hardegree,00-foundations,set-theory,pending,,classifier=set-theory | flags=manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000412,Sets for Mathematics - Rosebrugh.pdf,D:\Readings\Analysis\pde\Sets for Mathematics - Rosebrugh.pdf,Sets for Mathematics,9780521804448,Rosebrugh,00-foundations,category-theory,pending,,classifier=category-theory,2026-06-26T00:22:25+00:00,
SRC-000413,spherical_trigonometry2.pdf,D:\Readings\Analysis\pde\spherical_trigonometry2.pdf,spherical trigonometry2,,Daniel Alexander Murray,04-topology-and-geometry,euclidean-and-classical-geometry,pending,,classifier=geometry | flags=missing_toc,2026-06-26T00:22:25+00:00,
SRC-000414,"Springer.Scheduling.Theory,.Algorithms,.and.Systems.(2008).[9780387789347].pdf","D:\Readings\Analysis\pde\Springer.Scheduling.Theory,.Algorithms,.and.Systems.(2008).[9780387789347].pdf","Springer.Scheduling.Theory,.Algorithms,.and.Systems.( ).[9780387789347]",9780387789347,Prentice Hall New York University,09-theoretical-computer-science,automata-and-formal-languages,pending,,classifier=theoretical-computer-science,2026-06-26T00:22:25+00:00,
SRC-000415,"Stochastic Methods for Modeling and Predicting Complex Dynamical Systems  Uncertainty Quantification, State Estimation, and Reduced-Order Models  - Chen.pdf","D:\Readings\Analysis\pde\Stochastic Methods for Modeling and Predicting Complex Dynamical Systems  Uncertainty Quantification, State Estimation, and Reduced-Order Models  - Chen.pdf","Stochastic Methods for Modeling and Predicting Complex Dynamical Systems Uncertainty Quantification, State Estimation, and Reduced-Order Models",9783031819230,Chen,05-differential-equations-and-dynamical-systems,ordinary-differential-equations,pending,,classifier=ode-dynamical-systems,2026-06-26T00:22:25+00:00,
SRC-000416,Tarski_1941.pdf,D:\Readings\Analysis\pde\Tarski_1941.pdf,Tarski,,,03-analysis,calculus,pending,,classifier=calculus | flags=ambiguous_subject;manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000417,towuti.pdf,D:\Readings\Analysis\pde\towuti.pdf,towuti,,,00-foundations,set-theory,pending,,classifier=set-theory | flags=ambiguous_subject;manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000418,univ-algebra.pdf,D:\Readings\Analysis\pde\univ-algebra.pdf,univ-algebra,,,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000419,UV16.pdf,D:\Readings\Analysis\pde\UV16.pdf,Uv16,,Enric Cosme i Llópez,03-analysis,calculus,pending,,classifier=calculus | flags=ambiguous_subject;manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
